quote_date,regionDesc,dateStata,dateISO,year,month,p_mean,p_75,p_median,p_25
200810,East Midlands,01-10-2008,2008-10-01,2008,10,1.8034482,1.9,1.8,1.8
200811,East Midlands,01-11-2008,2008-11-01,2008,11,1.8034482,1.9,1.8,1.8
200812,East Midlands,01-12-2008,2008-12-01,2008,12,1.8034482,1.9,1.8,1.8
200901,East Midlands,01-01-2009,2009-01-01,2009,1,1.8137931,1.9,1.8,1.8
200902,East Midlands,01-02-2009,2009-02-01,2009,2,1.8137931,1.9,1.8,1.8
200903,East Midlands,01-03-2009,2009-03-01,2009,3,1.8137931,1.9,1.8,1.8
200904,East Midlands,01-04-2009,2009-04-01,2009,4,1.8137931,1.9,1.8,1.8
200905,East Midlands,01-05-2009,2009-05-01,2009,5,1.8551724,2,1.8,1.8
200906,East Midlands,01-06-2009,2009-06-01,2009,6,1.8551724,2,1.8,1.8
200907,East Midlands,01-07-2009,2009-07-01,2009,7,1.8551724,2,1.8,1.8
200908,East Midlands,01-08-2009,2009-08-01,2009,8,1.8551724,2,1.8,1.8
200909,East Midlands,01-09-2009,2009-09-01,2009,9,1.8793104,2,1.85,1.85
200910,East Midlands,01-10-2009,2009-10-01,2009,10,1.8793104,2,1.85,1.85
200911,East Midlands,01-11-2009,2009-11-01,2009,11,1.8793104,2,1.85,1.85
200912,East Midlands,01-12-2009,2009-12-01,2009,12,1.8793104,2,1.85,1.85
201001,East Midlands,01-01-2010,2010-01-01,2010,1,1.8896552,2,1.85,1.85
201002,East Midlands,01-02-2010,2010-02-01,2010,2,1.8896552,2,1.85,1.85
201003,East Midlands,01-03-2010,2010-03-01,2010,3,1.8896552,2,1.85,1.85
201004,East Midlands,01-04-2010,2010-04-01,2010,4,1.8896552,2,1.85,1.85
201005,East Midlands,01-05-2010,2010-05-01,2010,5,1.9137931,2,1.85,1.85
201006,East Midlands,01-06-2010,2010-06-01,2010,6,1.9137931,2,1.85,1.85
201007,East Midlands,01-07-2010,2010-07-01,2010,7,1.9137931,2,1.85,1.85
201008,East Midlands,01-08-2010,2010-08-01,2010,8,1.9137931,2,1.85,1.85
201009,East Midlands,01-09-2010,2010-09-01,2010,9,1.9137931,2,1.9,1.85
201010,East Midlands,01-10-2010,2010-10-01,2010,10,1.9137931,2,1.9,1.85
201011,East Midlands,01-11-2010,2010-11-01,2010,11,1.9137931,2,1.9,1.85
201012,East Midlands,01-12-2010,2010-12-01,2010,12,1.9137931,2,1.9,1.85
201101,East Midlands,01-01-2011,2011-01-01,2011,1,1.9137931,2,1.9,1.85
201102,East Midlands,01-02-2011,2011-02-01,2011,2,1.9137931,2,1.9,1.85
201103,East Midlands,01-03-2011,2011-03-01,2011,3,1.9137931,2,1.9,1.85
201104,East Midlands,01-04-2011,2011-04-01,2011,4,1.9137931,2,1.9,1.85
201105,East Midlands,01-05-2011,2011-05-01,2011,5,1.9107143,2,1.9,1.85
201106,East Midlands,01-06-2011,2011-06-01,2011,6,1.9107143,2,1.9,1.85
201107,East Midlands,01-07-2011,2011-07-01,2011,7,1.9107143,2,1.9,1.85
201108,East Midlands,01-08-2011,2011-08-01,2011,8,1.9107143,2,1.9,1.85
201109,East Midlands,01-09-2011,2011-09-01,2011,9,1.9375,2,1.95,1.9
201110,East Midlands,01-10-2011,2011-10-01,2011,10,1.9375,2,1.95,1.9
201111,East Midlands,01-11-2011,2011-11-01,2011,11,1.9375,2,1.95,1.9
201112,East Midlands,01-12-2011,2011-12-01,2011,12,1.9375,2,1.95,1.9
201201,East Midlands,01-01-2012,2012-01-01,2012,1,1.9375,2,1.95,1.9
201202,East Midlands,01-02-2012,2012-02-01,2012,2,1.9375,2,1.95,1.9
201203,East Midlands,01-03-2012,2012-03-01,2012,3,1.9375,2,1.95,1.9
201204,East Midlands,01-04-2012,2012-04-01,2012,4,1.9375,2,1.95,1.9
201205,East Midlands,01-05-2012,2012-05-01,2012,5,1.9375,2,1.95,1.9
201206,East Midlands,01-06-2012,2012-06-01,2012,6,1.9375,2,1.95,1.9
201207,East Midlands,01-07-2012,2012-07-01,2012,7,1.9375,2,1.95,1.9
201208,East Midlands,01-08-2012,2012-08-01,2012,8,1.9375,2,1.95,1.9
201209,East Midlands,01-09-2012,2012-09-01,2012,9,1.940909,2,2,1.9
201210,East Midlands,01-10-2012,2012-10-01,2012,10,1.940909,2,2,1.9
201211,East Midlands,01-11-2012,2012-11-01,2012,11,1.940909,2,2,1.9
201212,East Midlands,01-12-2012,2012-12-01,2012,12,1.940909,2,2,1.9
201301,East Midlands,01-01-2013,2013-01-01,2013,1,1.9727273,2,2,1.9
201302,East Midlands,01-02-2013,2013-02-01,2013,2,1.9727273,2,2,1.9
201303,East Midlands,01-03-2013,2013-03-01,2013,3,1.9727273,2,2,1.9
201304,East Midlands,01-04-2013,2013-04-01,2013,4,1.9727273,2,2,1.9
201305,East Midlands,01-05-2013,2013-05-01,2013,5,1.9727273,2,2,1.9
201306,East Midlands,01-06-2013,2013-06-01,2013,6,1.9727273,2,2,1.9
201307,East Midlands,01-07-2013,2013-07-01,2013,7,1.9727273,2,2,1.9
201308,East Midlands,01-08-2013,2013-08-01,2013,8,1.9727273,2,2,1.9
201309,East Midlands,01-09-2013,2013-09-01,2013,9,1.9954545,2,2,1.95
201310,East Midlands,01-10-2013,2013-10-01,2013,10,1.9954545,2,2,1.95
201311,East Midlands,01-11-2013,2013-11-01,2013,11,1.9954545,2,2,1.95
201312,East Midlands,01-12-2013,2013-12-01,2013,12,1.9954545,2,2,1.95
201401,East Midlands,01-01-2014,2014-01-01,2014,1,1.9727273,2,2,1.95
201402,East Midlands,01-02-2014,2014-02-01,2014,2,1.9727273,2,2,1.95
201403,East Midlands,01-03-2014,2014-03-01,2014,3,1.9727273,2,2,1.95
201404,East Midlands,01-04-2014,2014-04-01,2014,4,1.9727273,2,2,1.95
201405,East Midlands,01-05-2014,2014-05-01,2014,5,1.9909091,2.05,2,1.95
201406,East Midlands,01-06-2014,2014-06-01,2014,6,1.9909091,2.05,2,1.95
201407,East Midlands,01-07-2014,2014-07-01,2014,7,1.9909091,2.05,2,1.95
201408,East Midlands,01-08-2014,2014-08-01,2014,8,1.9909091,2.05,2,1.95
201409,East Midlands,01-09-2014,2014-09-01,2014,9,1.9954545,2.0999999,2,1.95
201410,East Midlands,01-10-2014,2014-10-01,2014,10,1.9954545,2.0999999,2,1.95
201411,East Midlands,01-11-2014,2014-11-01,2014,11,1.9954545,2.0999999,2,1.95
201412,East Midlands,01-12-2014,2014-12-01,2014,12,1.9954545,2.0999999,2,1.95
201501,East Midlands,01-01-2015,2015-01-01,2015,1,2.0318182,2.0999999,2,1.95
201502,East Midlands,01-02-2015,2015-02-01,2015,2,2.0318182,2.0999999,2,1.95
201503,East Midlands,01-03-2015,2015-03-01,2015,3,2.0318182,2.0999999,2,1.95
201504,East Midlands,01-04-2015,2015-04-01,2015,4,2.0318182,2.0999999,2,1.95
201505,East Midlands,01-05-2015,2015-05-01,2015,5,2.0863636,2.1500001,2.0999999,1.95
201506,East Midlands,01-06-2015,2015-06-01,2015,6,2.0863636,2.1500001,2.0999999,1.95
201507,East Midlands,01-07-2015,2015-07-01,2015,7,2.0863636,2.1500001,2.0999999,1.95
201508,East Midlands,01-08-2015,2015-08-01,2015,8,2.0863636,2.1500001,2.0999999,1.95
201509,East Midlands,01-09-2015,2015-09-01,2015,9,2.1136365,2.1500001,2.1500001,2
201510,East Midlands,01-10-2015,2015-10-01,2015,10,2.1136365,2.1500001,2.1500001,2
201511,East Midlands,01-11-2015,2015-11-01,2015,11,2.1136365,2.1500001,2.1500001,2
201512,East Midlands,01-12-2015,2015-12-01,2015,12,2.1136365,2.1500001,2.1500001,2
201601,East Midlands,01-01-2016,2016-01-01,2016,1,2.1227274,2.1500001,2.1500001,2
201602,East Midlands,01-02-2016,2016-02-01,2016,2,2.1227274,2.1500001,2.1500001,2
201603,East Midlands,01-03-2016,2016-03-01,2016,3,2.1227274,2.1500001,2.1500001,2
201604,East Midlands,01-04-2016,2016-04-01,2016,4,2.1227274,2.1500001,2.1500001,2
201605,East Midlands,01-05-2016,2016-05-01,2016,5,2.1263638,2.22,2.1500001,2
201606,East Midlands,01-06-2016,2016-06-01,2016,6,2.1263638,2.22,2.1500001,2
201607,East Midlands,01-07-2016,2016-07-01,2016,7,2.1263638,2.22,2.1500001,2
201608,East Midlands,01-08-2016,2016-08-01,2016,8,2.1263638,2.22,2.1500001,2
201609,East Midlands,01-09-2016,2016-09-01,2016,9,2.1263638,2.22,2.1500001,2
201610,East Midlands,01-10-2016,2016-10-01,2016,10,2.1263638,2.22,2.1500001,2
201611,East Midlands,01-11-2016,2016-11-01,2016,11,2.1263638,2.22,2.1500001,2
201612,East Midlands,01-12-2016,2016-12-01,2016,12,2.1263638,2.22,2.1500001,2
201701,East Midlands,01-01-2017,2017-01-01,2017,1,2.1536365,2.22,2.2,2
201702,East Midlands,01-02-2017,2017-02-01,2017,2,2.1536365,2.22,2.2,2
201703,East Midlands,01-03-2017,2017-03-01,2017,3,2.1536365,2.22,2.2,2
201704,East Midlands,01-04-2017,2017-04-01,2017,4,2.1536365,2.22,2.2,2
201705,East Midlands,01-05-2017,2017-05-01,2017,5,2.1772728,2.3499999,2.2,2
201706,East Midlands,01-06-2017,2017-06-01,2017,6,2.1772728,2.3499999,2.2,2
201707,East Midlands,01-07-2017,2017-07-01,2017,7,2.1772728,2.3499999,2.2,2
201708,East Midlands,01-08-2017,2017-08-01,2017,8,2.1772728,2.3499999,2.2,2
201709,East Midlands,01-09-2017,2017-09-01,2017,9,2.1172726,2.25,2.2,2
201710,East Midlands,01-10-2017,2017-10-01,2017,10,2.1172726,2.25,2.2,2
201711,East Midlands,01-11-2017,2017-11-01,2017,11,2.1172726,2.25,2.2,2
201712,East Midlands,01-12-2017,2017-12-01,2017,12,2.1172726,2.25,2.2,2
201801,East Midlands,01-01-2018,2018-01-01,2018,1,2.1218181,2.29,2.2,2
201802,East Midlands,01-02-2018,2018-02-01,2018,2,2.1218181,2.29,2.2,2
201803,East Midlands,01-03-2018,2018-03-01,2018,3,2.1218181,2.29,2.2,2
201804,East Midlands,01-04-2018,2018-04-01,2018,4,2.1218181,2.29,2.2,2
201805,East Midlands,01-05-2018,2018-05-01,2018,5,2.1581819,2.25,2.2,2
201806,East Midlands,01-06-2018,2018-06-01,2018,6,2.1581819,2.25,2.2,2
201807,East Midlands,01-07-2018,2018-07-01,2018,7,2.1581819,2.25,2.2,2
201808,East Midlands,01-08-2018,2018-08-01,2018,8,2.1581819,2.25,2.2,2
201809,East Midlands,01-09-2018,2018-09-01,2018,9,2.2090001,2.29,2.2,2.2
201810,East Midlands,01-10-2018,2018-10-01,2018,10,2.2090001,2.29,2.2,2.2
201811,East Midlands,01-11-2018,2018-11-01,2018,11,2.2090001,2.29,2.2,2.2
201812,East Midlands,01-12-2018,2018-12-01,2018,12,2.2090001,2.29,2.2,2.2
201901,East Midlands,01-01-2019,2019-01-01,2019,1,2.174,2.3,2.2,2.0999999
201902,East Midlands,01-02-2019,2019-02-01,2019,2,2.174,2.3,2.2,2.0999999
201903,East Midlands,01-03-2019,2019-03-01,2019,3,2.174,2.3,2.2,2.0999999
201904,East Midlands,01-04-2019,2019-04-01,2019,4,2.174,2.3,2.2,2.0999999
201905,East Midlands,01-05-2019,2019-05-01,2019,5,2.175,2.3,2.2,2.0999999
201906,East Midlands,01-06-2019,2019-06-01,2019,6,2.175,2.3,2.2,2.0999999
201907,East Midlands,01-07-2019,2019-07-01,2019,7,2.175,2.3,2.2,2.0999999
201908,East Midlands,01-08-2019,2019-08-01,2019,8,2.175,2.3,2.2,2.0999999
201909,East Midlands,01-09-2019,2019-09-01,2019,9,2.22,2.3,2.2249999,2.0999999
201910,East Midlands,01-10-2019,2019-10-01,2019,10,2.22,2.3,2.2249999,2.0999999
201911,East Midlands,01-11-2019,2019-11-01,2019,11,2.22,2.3,2.2249999,2.0999999
201912,East Midlands,01-12-2019,2019-12-01,2019,12,2.22,2.3,2.2249999,2.0999999
202001,East Midlands,01-01-2020,2020-01-01,2020,1,2.27,2.3,2.2750001,2.25
202002,East Midlands,01-02-2020,2020-02-01,2020,2,2.2545455,2.3,2.25,2.2
202003,East Midlands,01-03-2020,2020-03-01,2020,3,2.2545455,2.3,2.25,2.2
202007,East Midlands,01-07-2020,2020-07-01,2020,7,2.3,2.3249998,2.3,2.2750001
202008,East Midlands,01-08-2020,2020-08-01,2020,8,2.3,2.3249998,2.3,2.2750001
202009,East Midlands,01-09-2020,2020-09-01,2020,9,2.3111112,2.3,2.3,2.3
202010,East Midlands,01-10-2020,2020-10-01,2020,10,2.3111112,2.3,2.3,2.3
202011,East Midlands,01-11-2020,2020-11-01,2020,11,2.3111112,2.3,2.3,2.3
202012,East Midlands,01-12-2020,2020-12-01,2020,12,2.3111112,2.3,2.3,2.3
202104,East Midlands,01-04-2021,2021-04-01,2021,4,2.3111112,2.3,2.3,2.3
202105,East Midlands,01-05-2021,2021-05-01,2021,5,2.2888889,2.3,2.3,2.25
202106,East Midlands,01-06-2021,2021-06-01,2021,6,2.2772727,2.3,2.3,2.2
202107,East Midlands,01-07-2021,2021-07-01,2021,7,2.2772727,2.3,2.3,2.2
202108,East Midlands,01-08-2021,2021-08-01,2021,8,2.2772727,2.3,2.3,2.2
202109,East Midlands,01-09-2021,2021-09-01,2021,9,2.3,2.3499999,2.3,2.25
202110,East Midlands,01-10-2021,2021-10-01,2021,10,2.3,2.3499999,2.3,2.25
202111,East Midlands,01-11-2021,2021-11-01,2021,11,2.3,2.3499999,2.3,2.25
202112,East Midlands,01-12-2021,2021-12-01,2021,12,2.3,2.3499999,2.3,2.25
202201,East Midlands,01-01-2022,2022-01-01,2022,1,2.2954545,2.3499999,2.3,2.2
202202,East Midlands,01-02-2022,2022-02-01,2022,2,2.2954545,2.3499999,2.3,2.2
202203,East Midlands,01-03-2022,2022-03-01,2022,3,2.2954545,2.3499999,2.3,2.2
202204,East Midlands,01-04-2022,2022-04-01,2022,4,2.2954545,2.3499999,2.3,2.2
202205,East Midlands,01-05-2022,2022-05-01,2022,5,2.3,2.3499999,2.3,2.2
202206,East Midlands,01-06-2022,2022-06-01,2022,6,2.3,2.3499999,2.3,2.2
202207,East Midlands,01-07-2022,2022-07-01,2022,7,2.3,2.3499999,2.3,2.2
202208,East Midlands,01-08-2022,2022-08-01,2022,8,2.3,2.3499999,2.3,2.2
202209,East Midlands,01-09-2022,2022-09-01,2022,9,2.3181818,2.3499999,2.3,2.3
202210,East Midlands,01-10-2022,2022-10-01,2022,10,2.3181818,2.3499999,2.3,2.3
200302,London,01-02-2003,2003-02-01,2003,2,1.5025926,1.55,1.5,1.35
200303,London,01-03-2003,2003-03-01,2003,3,1.5025926,1.55,1.5,1.35
200304,London,01-04-2003,2003-04-01,2003,4,1.5054717,1.55,1.5,1.35
200305,London,01-05-2003,2003-05-01,2003,5,1.5232075,1.55,1.5,1.35
200306,London,01-06-2003,2003-06-01,2003,6,1.5232075,1.55,1.5,1.35
200307,London,01-07-2003,2003-07-01,2003,7,1.5374545,1.55,1.5,1.35
200308,London,01-08-2003,2003-08-01,2003,8,1.5374545,1.55,1.5,1.35
200309,London,01-09-2003,2003-09-01,2003,9,1.5785455,1.6,1.55,1.4
200310,London,01-10-2003,2003-10-01,2003,10,1.5785455,1.6,1.55,1.4
200311,London,01-11-2003,2003-11-01,2003,11,1.5785455,1.6,1.55,1.4
200312,London,01-12-2003,2003-12-01,2003,12,1.5785455,1.6,1.55,1.4
200401,London,01-01-2004,2004-01-01,2004,1,1.555303,1.6,1.55,1.4
200402,London,01-02-2004,2004-02-01,2004,2,1.5669811,1.6,1.55,1.4
200403,London,01-03-2004,2004-03-01,2004,3,1.5768334,1.6,1.55,1.4
200404,London,01-04-2004,2004-04-01,2004,4,1.5835185,1.6,1.55,1.4
200405,London,01-05-2004,2004-05-01,2004,5,1.625,1.6,1.6,1.45
200406,London,01-06-2004,2004-06-01,2004,6,1.625,1.6,1.6,1.45
200407,London,01-07-2004,2004-07-01,2004,7,1.625,1.6,1.6,1.45
200408,London,01-08-2004,2004-08-01,2004,8,1.625,1.6,1.6,1.45
200409,London,01-09-2004,2004-09-01,2004,9,1.6467924,1.65,1.6,1.45
200410,London,01-10-2004,2004-10-01,2004,10,1.6468519,1.65,1.6,1.45
200411,London,01-11-2004,2004-11-01,2004,11,1.6468519,1.65,1.6,1.45
200412,London,01-12-2004,2004-12-01,2004,12,1.6468519,1.65,1.6,1.45
200501,London,01-01-2005,2005-01-01,2005,1,1.6484314,1.65,1.6,1.45
200502,London,01-02-2005,2005-02-01,2005,2,1.5960784,1.6,1.55,1.45
200503,London,01-03-2005,2005-03-01,2005,3,1.5990385,1.625,1.575,1.45
200504,London,01-04-2005,2005-04-01,2005,4,1.5990566,1.6,1.6,1.45
200505,London,01-05-2005,2005-05-01,2005,5,1.5441072,1.6,1.575,1.45
200506,London,01-06-2005,2005-06-01,2005,6,1.5866001,1.65,1.6,1.5
200507,London,01-07-2005,2005-07-01,2005,7,1.5940385,1.65,1.6,1.48
200508,London,01-08-2005,2005-08-01,2005,8,1.5940385,1.65,1.6,1.48
200509,London,01-09-2005,2005-09-01,2005,9,1.6402084,1.65,1.6,1.5
200510,London,01-10-2005,2005-10-01,2005,10,1.6256,1.65,1.6,1.5
200511,London,01-11-2005,2005-11-01,2005,11,1.6265385,1.65,1.6,1.5
200512,London,01-12-2005,2005-12-01,2005,12,1.6265385,1.65,1.6,1.5
200601,London,01-01-2006,2006-01-01,2006,1,1.6120833,1.65,1.6,1.5
200602,London,01-02-2006,2006-02-01,2006,2,1.5972581,1.65,1.6,1.5
200603,London,01-03-2006,2006-03-01,2006,3,1.6110938,1.65,1.6,1.5
200604,London,01-04-2006,2006-04-01,2006,4,1.5667522,1.65,1.5,1.45
200605,London,01-05-2006,2006-05-01,2006,5,1.5901681,1.65,1.55,1.5
200606,London,01-06-2006,2006-06-01,2006,6,1.5906667,1.65,1.55,1.5
200607,London,01-07-2006,2006-07-01,2006,7,1.5906667,1.65,1.55,1.5
200608,London,01-08-2006,2006-08-01,2006,8,1.6164286,1.7,1.6,1.5
200609,London,01-09-2006,2006-09-01,2006,9,1.6529762,1.7,1.65,1.5
200610,London,01-10-2006,2006-10-01,2006,10,1.6529762,1.7,1.65,1.5
200611,London,01-11-2006,2006-11-01,2006,11,1.6529762,1.7,1.65,1.5
200612,London,01-12-2006,2006-12-01,2006,12,1.6529762,1.7,1.65,1.5
200701,London,01-01-2007,2007-01-01,2007,1,1.6682717,1.7,1.65,1.5599999
200702,London,01-02-2007,2007-02-01,2007,2,1.6682717,1.7,1.65,1.5599999
200703,London,01-03-2007,2007-03-01,2007,3,1.6631707,1.7,1.65,1.55
200704,London,01-04-2007,2007-04-01,2007,4,1.6624097,1.7,1.65,1.55
200705,London,01-05-2007,2007-05-01,2007,5,1.681605,1.75,1.7,1.6
200706,London,01-06-2007,2007-06-01,2007,6,1.681605,1.75,1.7,1.6
200707,London,01-07-2007,2007-07-01,2007,7,1.6820482,1.75,1.7,1.6
200708,London,01-08-2007,2007-08-01,2007,8,1.6820482,1.75,1.7,1.6
200709,London,01-09-2007,2007-09-01,2007,9,1.7297143,1.85,1.75,1.6
200710,London,01-10-2007,2007-10-01,2007,10,1.7418293,1.85,1.75,1.6
200711,London,01-11-2007,2007-11-01,2007,11,1.7418293,1.85,1.75,1.6
200712,London,01-12-2007,2007-12-01,2007,12,1.7418293,1.85,1.75,1.6
200801,London,01-01-2008,2008-01-01,2008,1,1.7433333,1.85,1.75,1.65
200802,London,01-02-2008,2008-02-01,2008,2,1.7332203,1.75,1.75,1.6
200803,London,01-03-2008,2008-03-01,2008,3,1.7376667,1.8,1.75,1.625
200804,London,01-04-2008,2008-04-01,2008,4,1.7376667,1.8,1.75,1.625
200805,London,01-05-2008,2008-05-01,2008,5,1.744,1.85,1.75,1.6
200806,London,01-06-2008,2008-06-01,2008,6,1.7461667,1.825,1.75,1.65
200807,London,01-07-2008,2008-07-01,2008,7,1.7461667,1.825,1.75,1.65
200808,London,01-08-2008,2008-08-01,2008,8,1.7461667,1.825,1.75,1.65
200809,London,01-09-2008,2008-09-01,2008,9,1.8144,1.9,1.8,1.7
200810,London,01-10-2008,2008-10-01,2008,10,1.807,1.9,1.8,1.7
200811,London,01-11-2008,2008-11-01,2008,11,1.807,1.9,1.8,1.7
200812,London,01-12-2008,2008-12-01,2008,12,1.807,1.9,1.8,1.7
200901,London,01-01-2009,2009-01-01,2009,1,1.8130509,1.9,1.8,1.7
200902,London,01-02-2009,2009-02-01,2009,2,1.8130509,1.9,1.8,1.7
200903,London,01-03-2009,2009-03-01,2009,3,1.8095,1.9,1.8,1.7
200904,London,01-04-2009,2009-04-01,2009,4,1.8095,1.9,1.8,1.7
200905,London,01-05-2009,2009-05-01,2009,5,1.8331373,1.9,1.8,1.7
200906,London,01-06-2009,2009-06-01,2009,6,1.8317242,1.9,1.85,1.75
200907,London,01-07-2009,2009-07-01,2009,7,1.8214999,1.9,1.825,1.7
200908,London,01-08-2009,2009-08-01,2009,8,1.8214999,1.9,1.825,1.7
200909,London,01-09-2009,2009-09-01,2009,9,1.8169565,2,1.85,1.7
200910,London,01-10-2009,2009-10-01,2009,10,1.8558929,2,1.9,1.75
200911,London,01-11-2009,2009-11-01,2009,11,1.8706896,2,1.9,1.75
200912,London,01-12-2009,2009-12-01,2009,12,1.8706896,2,1.9,1.75
201001,London,01-01-2010,2010-01-01,2010,1,1.872807,2,1.9,1.75
201002,London,01-02-2010,2010-02-01,2010,2,1.872807,2,1.9,1.75
201003,London,01-03-2010,2010-03-01,2010,3,1.8754237,2,1.9,1.75
201004,London,01-04-2010,2010-04-01,2010,4,1.8754237,2,1.9,1.75
201005,London,01-05-2010,2010-05-01,2010,5,1.8839285,2,1.9,1.75
201006,London,01-06-2010,2010-06-01,2010,6,1.8862069,2,1.9,1.75
201007,London,01-07-2010,2010-07-01,2010,7,1.8862069,2,1.9,1.75
201008,London,01-08-2010,2010-08-01,2010,8,1.8862069,2,1.9,1.75
201009,London,01-09-2010,2010-09-01,2010,9,1.9032142,2,1.95,1.75
201010,London,01-10-2010,2010-10-01,2010,10,1.9032142,2,1.95,1.75
201011,London,01-11-2010,2010-11-01,2010,11,1.9005263,2,1.95,1.75
201012,London,01-12-2010,2010-12-01,2010,12,1.9005263,2,1.95,1.75
201101,London,01-01-2011,2011-01-01,2011,1,1.9310344,2,1.95,1.8
201102,London,01-02-2011,2011-02-01,2011,2,1.9491525,2.0999999,1.95,1.8
201103,London,01-03-2011,2011-03-01,2011,3,1.9491525,2.0999999,1.95,1.8
201104,London,01-04-2011,2011-04-01,2011,4,1.9491525,2.0999999,1.95,1.8
201105,London,01-05-2011,2011-05-01,2011,5,1.9246154,2,1.95,1.75
201106,London,01-06-2011,2011-06-01,2011,6,1.9246154,2,1.95,1.75
201107,London,01-07-2011,2011-07-01,2011,7,1.9399999,2,1.95,1.8
201108,London,01-08-2011,2011-08-01,2011,8,1.9399999,2,1.95,1.8
201109,London,01-09-2011,2011-09-01,2011,9,1.9607407,2.0999999,1.95,1.8
201110,London,01-10-2011,2011-10-01,2011,10,1.9645613,2.0999999,1.95,1.8
201111,London,01-11-2011,2011-11-01,2011,11,1.9645613,2.0999999,1.95,1.8
201112,London,01-12-2011,2011-12-01,2011,12,1.9645613,2.0999999,1.95,1.8
201201,London,01-01-2012,2012-01-01,2012,1,1.9630357,2.0999999,1.95,1.8
201202,London,01-02-2012,2012-02-01,2012,2,1.9630357,2.0999999,1.95,1.8
201203,London,01-03-2012,2012-03-01,2012,3,1.9630357,2.0999999,1.95,1.8
201204,London,01-04-2012,2012-04-01,2012,4,1.9630357,2.0999999,1.95,1.8
201205,London,01-05-2012,2012-05-01,2012,5,1.9666071,2.0999999,1.95,1.8
201206,London,01-06-2012,2012-06-01,2012,6,1.9666071,2.0999999,1.95,1.8
201207,London,01-07-2012,2012-07-01,2012,7,1.9666071,2.0999999,1.95,1.8
201208,London,01-08-2012,2012-08-01,2012,8,1.9666071,2.0999999,1.95,1.8
201209,London,01-09-2012,2012-09-01,2012,9,2.0222223,2.0999999,1.8499999,1.75
201210,London,01-10-2012,2012-10-01,2012,10,2.0222223,2.0999999,1.8499999,1.75
201211,London,01-11-2012,2012-11-01,2012,11,2.0222223,2.0999999,1.8499999,1.75
201212,London,01-12-2012,2012-12-01,2012,12,2.0222223,2.0999999,1.8499999,1.75
201301,London,01-01-2013,2013-01-01,2013,1,1.975,2.05,1.8,1.75
201302,London,01-02-2013,2013-02-01,2013,2,1.975,2.05,1.8,1.75
201303,London,01-03-2013,2013-03-01,2013,3,1.975,2.05,1.8,1.75
201304,London,01-04-2013,2013-04-01,2013,4,1.975,2.05,1.8,1.75
201305,London,01-05-2013,2013-05-01,2013,5,2.0027778,2.05,1.9,1.8
201306,London,01-06-2013,2013-06-01,2013,6,2.0027778,2.05,1.9,1.8
201307,London,01-07-2013,2013-07-01,2013,7,2.0027778,2.05,1.9,1.8
201308,London,01-08-2013,2013-08-01,2013,8,2.0027778,2.05,1.9,1.8
201309,London,01-09-2013,2013-09-01,2013,9,2.0277777,2.0999999,1.925,1.8
201310,London,01-10-2013,2013-10-01,2013,10,2.0277777,2.0999999,1.925,1.8
201311,London,01-11-2013,2013-11-01,2013,11,2.0277777,2.0999999,1.925,1.8
201312,London,01-12-2013,2013-12-01,2013,12,2.0277777,2.0999999,1.925,1.8
201401,London,01-01-2014,2014-01-01,2014,1,2.0638888,2.0999999,1.975,1.8
201402,London,01-02-2014,2014-02-01,2014,2,2.0638888,2.0999999,1.975,1.8
201403,London,01-03-2014,2014-03-01,2014,3,2.0638888,2.0999999,1.975,1.8
201404,London,01-04-2014,2014-04-01,2014,4,2.0638888,2.0999999,1.975,1.8
201405,London,01-05-2014,2014-05-01,2014,5,2.0727777,2.0999999,1.975,1.85
201406,London,01-06-2014,2014-06-01,2014,6,2.0727777,2.0999999,1.975,1.85
201407,London,01-07-2014,2014-07-01,2014,7,2.0727777,2.0999999,1.975,1.85
201408,London,01-08-2014,2014-08-01,2014,8,2.0727777,2.0999999,1.975,1.85
201409,London,01-09-2014,2014-09-01,2014,9,2.1094117,2.1600001,2,1.9
201410,London,01-10-2014,2014-10-01,2014,10,2.1094117,2.1600001,2,1.9
201411,London,01-11-2014,2014-11-01,2014,11,2.1094117,2.1600001,2,1.9
201412,London,01-12-2014,2014-12-01,2014,12,2.1094117,2.1600001,2,1.9
201501,London,01-01-2015,2015-01-01,2015,1,2.1064706,2.1600001,2,1.9
201502,London,01-02-2015,2015-02-01,2015,2,2.1064706,2.1600001,2,1.9
201503,London,01-03-2015,2015-03-01,2015,3,2.1064706,2.1600001,2,1.9
201504,London,01-04-2015,2015-04-01,2015,4,2.1064706,2.1600001,2,1.9
201505,London,01-05-2015,2015-05-01,2015,5,2.1173334,2.1600001,2,1.9
201506,London,01-06-2015,2015-06-01,2015,6,2.1099999,2.1300001,2,1.9
201507,London,01-07-2015,2015-07-01,2015,7,2.1099999,2.1300001,2,1.9
201508,London,01-08-2015,2015-08-01,2015,8,2.1099999,2.1300001,2,1.9
201509,London,01-09-2015,2015-09-01,2015,9,2.1656251,2.125,2.05,1.9
201510,London,01-10-2015,2015-10-01,2015,10,2.1617646,2.0999999,2.0999999,1.9
201511,London,01-11-2015,2015-11-01,2015,11,2.1617646,2.0999999,2.0999999,1.9
201512,London,01-12-2015,2015-12-01,2015,12,2.1617646,2.0999999,2.0999999,1.9
201601,London,01-01-2016,2016-01-01,2016,1,2.136111,2.0999999,2,1.9
